azurerm_api_management_gateway_api;api_id;xsd:string;required
azurerm_api_management_gateway_api;gateway_id;xsd:string;required
azurerm_api_management_gateway_certificate_authority;api_management_id;xsd:string;required
azurerm_api_management_gateway_certificate_authority;certificate_name;xsd:string;required
azurerm_api_management_gateway_certificate_authority;gateway_name;xsd:string;required
azurerm_api_management_gateway_host_name_configuration;api_management_id;xsd:string;required
azurerm_api_management_gateway_host_name_configuration;certificate_id;xsd:string;required
azurerm_api_management_gateway_host_name_configuration;gateway_name;xsd:string;required
azurerm_api_management_gateway_host_name_configuration;host_name;xsd:string;required
azurerm_api_management_gateway_host_name_configuration;name;xsd:string;required
azurerm_api_management_global_schema;api_management_name;xsd:string;required
azurerm_api_management_global_schema;resource_group_name;xsd:string;required
azurerm_api_management_global_schema;schema_id;xsd:string;required
azurerm_api_management_global_schema;type;xsd:string;required
azurerm_api_management_global_schema;value;xsd:string;required
azurerm_api_management_group;api_management_name;xsd:string;required
azurerm_api_management_group;display_name;xsd:string;required
azurerm_api_management_group;name;xsd:string;required
azurerm_api_management_group;resource_group_name;xsd:string;required
azurerm_api_management_group_user;api_management_name;xsd:string;required
azurerm_api_management_group_user;group_name;xsd:string;required
azurerm_api_management_group_user;resource_group_name;xsd:string;required
azurerm_api_management_group_user;user_id;xsd:string;required
azurerm_api_management_identity_provider_aad;allowed_tenants;rdf:list;required
azurerm_api_management_identity_provider_aad;api_management_name;xsd:string;required
azurerm_api_management_identity_provider_aad;client_id;xsd:string;required
azurerm_api_management_identity_provider_aad;client_secret;xsd:string;required
azurerm_api_management_identity_provider_aad;resource_group_name;xsd:string;required
azurerm_api_management_identity_provider_aadb2c;allowed_tenant;xsd:string;required
azurerm_api_management_identity_provider_aadb2c;api_management_name;xsd:string;required
azurerm_api_management_identity_provider_aadb2c;authority;xsd:string;required
azurerm_api_management_identity_provider_aadb2c;client_id;xsd:string;required
azurerm_api_management_identity_provider_aadb2c;client_secret;xsd:string;required
azurerm_api_management_identity_provider_aadb2c;resource_group_name;xsd:string;required
azurerm_api_management_identity_provider_aadb2c;signin_policy;xsd:string;required
azurerm_api_management_identity_provider_aadb2c;signin_tenant;xsd:string;required
azurerm_api_management_identity_provider_aadb2c;signup_policy;xsd:string;required
azurerm_api_management_identity_provider_facebook;api_management_name;xsd:string;required
azurerm_api_management_identity_provider_facebook;app_id;xsd:string;required
azurerm_api_management_identity_provider_facebook;app_secret;xsd:string;required
azurerm_api_management_identity_provider_facebook;resource_group_name;xsd:string;required
azurerm_api_management_identity_provider_google;api_management_name;xsd:string;required
azurerm_api_management_identity_provider_google;client_id;xsd:string;required
azurerm_api_management_identity_provider_google;client_secret;xsd:string;required
azurerm_api_management_identity_provider_google;resource_group_name;xsd:string;required
azurerm_api_management_identity_provider_microsoft;api_management_name;xsd:string;required
azurerm_api_management_identity_provider_microsoft;client_id;xsd:string;required
azurerm_api_management_identity_provider_microsoft;client_secret;xsd:string;required
azurerm_api_management_identity_provider_microsoft;resource_group_name;xsd:string;required
azurerm_api_management_identity_provider_twitter;api_key;xsd:string;required
azurerm_api_management_identity_provider_twitter;api_management_name;xsd:string;required
