azurerm_hpc_cache_nfs_target;namespace_junction;1;min_items
azurerm_iot_time_series_insights_gen2_environment;storage;1;min_items
azurerm_iot_time_series_insights_reference_data_set;key_property;1;min_items
azurerm_iothub;sku;1;min_items
azurerm_iothub_dps;sku;1;min_items
azurerm_key_vault_certificate_contacts;contact;1;min_items
azurerm_kubernetes_cluster;default_node_pool;1;min_items
azurerm_kusto_cluster;sku;1;min_items
azurerm_lab_service_lab;security;1;min_items
azurerm_lab_service_lab;virtual_machine;1;min_items
azurerm_lighthouse_definition;authorization;1;min_items
azurerm_linux_function_app;site_config;1;min_items
azurerm_linux_function_app_slot;site_config;1;min_items
azurerm_linux_virtual_machine;os_disk;1;min_items
azurerm_linux_virtual_machine_scale_set;network_interface;1;min_items
azurerm_linux_virtual_machine_scale_set;os_disk;1;min_items
azurerm_linux_web_app;site_config;1;min_items
azurerm_linux_web_app_slot;site_config;1;min_items
azurerm_log_analytics_cluster;identity;1;min_items
azurerm_log_analytics_solution;plan;1;min_items
azurerm_logic_app_integration_account_agreement;guest_identity;1;min_items
azurerm_logic_app_integration_account_agreement;host_identity;1;min_items
azurerm_logic_app_integration_account_batch_configuration;release_criteria;1;min_items
azurerm_logic_app_integration_account_partner;business_identity;1;min_items
azurerm_logz_monitor;plan;1;min_items
azurerm_logz_monitor;user;1;min_items
azurerm_logz_sub_account;user;1;min_items
azurerm_machine_learning_compute_cluster;scale_settings;1;min_items
azurerm_machine_learning_workspace;identity;1;min_items
azurerm_media_content_key_policy;policy_option;1;min_items
azurerm_media_job;input_asset;1;min_items
azurerm_media_job;output_asset;1;min_items
azurerm_media_live_event;input;1;min_items
azurerm_media_services_account;storage_account;1;min_items
azurerm_mobile_network_packet_core_control_plane;local_diagnostics_access;1;min_items
azurerm_mobile_network_service;pcc_rule;1;min_items
azurerm_mobile_network_sim_policy;slice;1;min_items
azurerm_mobile_network_sim_policy;user_equipment_aggregate_maximum_bit_rate;1;min_items
azurerm_mobile_network_slice;single_network_slice_selection_assistance_information;1;min_items
azurerm_monitor_aad_diagnostic_setting;log;1;min_items
azurerm_monitor_action_rule_suppression;suppression;1;min_items
azurerm_monitor_activity_log_alert;criteria;1;min_items
azurerm_monitor_alert_prometheus_rule_group;rule;1;min_items
azurerm_monitor_autoscale_setting;profile;1;min_items
azurerm_monitor_data_collection_rule;data_flow;1;min_items
azurerm_monitor_data_collection_rule;destinations;1;min_items
azurerm_monitor_log_profile;retention_policy;1;min_items
azurerm_monitor_scheduled_query_rules_alert;action;1;min_items
azurerm_monitor_scheduled_query_rules_alert;trigger;1;min_items
azurerm_monitor_scheduled_query_rules_alert_v2;criteria;1;min_items
azurerm_monitor_scheduled_query_rules_log;criteria;1;min_items
azurerm_monitor_smart_detector_alert_rule;action_group;1;min_items
azurerm_mssql_database_vulnerability_assessment_rule_baseline;baseline_result;1;min_items
azurerm_mssql_elasticpool;per_database_settings;1;min_items
azurerm_mssql_elasticpool;sku;1;min_items
azurerm_mssql_failover_group;partner_server;1;min_items
azurerm_mssql_failover_group;read_write_endpoint_failover_policy;1;min_items
azurerm_mssql_managed_instance_failover_group;read_write_endpoint_failover_policy;1;min_items
azurerm_netapp_volume_group_sap_hana;volume;2;min_items
azurerm_network_connection_monitor;endpoint;1;min_items
azurerm_network_connection_monitor;test_configuration;1;min_items
azurerm_network_connection_monitor;test_group;1;min_items
azurerm_network_interface;ip_configuration;1;min_items
azurerm_network_manager;scope;1;min_items
azurerm_network_manager_connectivity_configuration;applies_to_group;1;min_items
azurerm_network_packet_capture;storage_location;1;min_items
azurerm_network_profile;container_network_interface;1;min_items
azurerm_network_watcher_flow_log;retention_policy;1;min_items
azurerm_orbital_contact_profile;links;1;min_items
azurerm_orbital_spacecraft;links;1;min_items
azurerm_point_to_site_vpn_gateway;connection_configuration;1;min_items
azurerm_policy_set_definition;policy_definition_reference;1;min_items
azurerm_policy_virtual_machine_configuration_assignment;configuration;1;min_items
azurerm_private_dns_mx_record;record;1;min_items
azurerm_private_dns_resolver_forwarding_rule;target_dns_servers;1;min_items
azurerm_private_dns_resolver_inbound_endpoint;ip_configurations;1;min_items
azurerm_private_dns_srv_record;record;1;min_items
azurerm_private_dns_txt_record;record;1;min_items
azurerm_private_endpoint;private_service_connection;1;min_items
azurerm_private_link_service;nat_ip_configuration;1;min_items
