azurerm_aadb2c_directory$timeouts$empty$empty
azurerm_aadb2c_directory$timeouts$empty$empty
azurerm_active_directory_domain_service$initial_replica_set$empty$empty
azurerm_active_directory_domain_service$initial_replica_set$empty$empty
azurerm_active_directory_domain_service$initial_replica_set$min_items$1
azurerm_active_directory_domain_service$initial_replica_set$max_items$1
azurerm_active_directory_domain_service$notifications$empty$empty
azurerm_active_directory_domain_service$notifications$empty$empty
azurerm_active_directory_domain_service$notifications$max_items$1
azurerm_active_directory_domain_service$secure_ldap$empty$empty
azurerm_active_directory_domain_service$secure_ldap$empty$empty
azurerm_active_directory_domain_service$secure_ldap$max_items$1
azurerm_active_directory_domain_service$security$empty$empty
azurerm_active_directory_domain_service$security$empty$empty
azurerm_active_directory_domain_service$security$max_items$1
azurerm_active_directory_domain_service$timeouts$empty$empty
azurerm_active_directory_domain_service$timeouts$empty$empty
azurerm_active_directory_domain_service_replica_set$timeouts$empty$empty
azurerm_active_directory_domain_service_replica_set$timeouts$empty$empty
azurerm_active_directory_domain_service_trust$timeouts$empty$empty
azurerm_active_directory_domain_service_trust$timeouts$empty$empty
azurerm_advanced_threat_protection$timeouts$empty$empty
azurerm_advanced_threat_protection$timeouts$empty$empty
azurerm_analysis_services_server$ipv4_firewall_rule$empty$empty
azurerm_analysis_services_server$ipv4_firewall_rule$empty$empty
azurerm_analysis_services_server$timeouts$empty$empty
azurerm_analysis_services_server$timeouts$empty$empty
azurerm_api_connection$timeouts$empty$empty
azurerm_api_connection$timeouts$empty$empty
azurerm_api_management$additional_location$empty$empty
azurerm_api_management$additional_location$empty$empty
azurerm_api_management$certificate$empty$empty
azurerm_api_management$certificate$empty$empty
azurerm_api_management$certificate$max_items$10
azurerm_api_management$delegation$empty$empty
azurerm_api_management$delegation$empty$empty
azurerm_api_management$delegation$max_items$1
azurerm_api_management$hostname_configuration$empty$empty
azurerm_api_management$hostname_configuration$empty$empty
azurerm_api_management$hostname_configuration$max_items$1
azurerm_api_management$identity$empty$empty
azurerm_api_management$identity$empty$empty
azurerm_api_management$identity$max_items$1
azurerm_api_management$protocols$empty$empty
azurerm_api_management$protocols$empty$empty
azurerm_api_management$protocols$max_items$1
azurerm_api_management$security$empty$empty
azurerm_api_management$security$empty$empty
azurerm_api_management$security$max_items$1
azurerm_api_management$sign_in$empty$empty
azurerm_api_management$sign_in$empty$empty
azurerm_api_management$sign_in$max_items$1
azurerm_api_management$sign_up$empty$empty
azurerm_api_management$sign_up$empty$empty
azurerm_api_management$sign_up$max_items$1
azurerm_api_management$tenant_access$empty$empty
azurerm_api_management$tenant_access$empty$empty
azurerm_api_management$tenant_access$max_items$1
azurerm_api_management$timeouts$empty$empty
azurerm_api_management$timeouts$empty$empty
azurerm_api_management$virtual_network_configuration$empty$empty
azurerm_api_management$virtual_network_configuration$empty$empty
azurerm_api_management$virtual_network_configuration$max_items$1
azurerm_api_management_api$contact$empty$empty
azurerm_api_management_api$contact$empty$empty
azurerm_api_management_api$contact$max_items$1
azurerm_api_management_api$import$empty$empty
azurerm_api_management_api$import$empty$empty
azurerm_api_management_api$import$max_items$1
azurerm_api_management_api$license$empty$empty
azurerm_api_management_api$license$empty$empty
azurerm_api_management_api$license$max_items$1
azurerm_api_management_api$oauth2_authorization$empty$empty
azurerm_api_management_api$oauth2_authorization$empty$empty
azurerm_api_management_api$oauth2_authorization$max_items$1
azurerm_api_management_api$openid_authentication$empty$empty
azurerm_api_management_api$openid_authentication$empty$empty
azurerm_api_management_api$openid_authentication$max_items$1
azurerm_api_management_api$subscription_key_parameter_names$empty$empty
azurerm_api_management_api$subscription_key_parameter_names$empty$empty
azurerm_api_management_api$subscription_key_parameter_names$max_items$1
azurerm_api_management_api$timeouts$empty$empty
azurerm_api_management_api$timeouts$empty$empty
azurerm_api_management_api_diagnostic$backend_request$empty$empty
azurerm_api_management_api_diagnostic$backend_request$empty$empty
azurerm_api_management_api_diagnostic$backend_request$max_items$1
azurerm_api_management_api_diagnostic$backend_response$empty$empty
azurerm_api_management_api_diagnostic$backend_response$empty$empty
azurerm_api_management_api_diagnostic$backend_response$max_items$1
azurerm_api_management_api_diagnostic$frontend_request$empty$empty
azurerm_api_management_api_diagnostic$frontend_request$empty$empty
azurerm_api_management_api_diagnostic$frontend_request$max_items$1
azurerm_api_management_api_diagnostic$frontend_response$empty$empty
azurerm_api_management_api_diagnostic$frontend_response$empty$empty
azurerm_api_management_api_diagnostic$frontend_response$max_items$1
azurerm_api_management_api_diagnostic$timeouts$empty$empty
azurerm_api_management_api_diagnostic$timeouts$empty$empty
azurerm_api_management_api_operation$request$empty$empty
azurerm_api_management_api_operation$request$empty$empty
azurerm_api_management_api_operation$request$max_items$1
azurerm_api_management_api_operation$response$empty$empty
azurerm_api_management_api_operation$response$empty$empty
azurerm_api_management_api_operation$template_parameter$empty$empty
azurerm_api_management_api_operation$template_parameter$empty$empty
azurerm_api_management_api_operation$timeouts$empty$empty
