azurerm_application_gateway;http_listener;protocol;xsd:string;required
azurerm_application_gateway;identity;identity_ids;rdf:list;required
azurerm_application_gateway;identity;type;xsd:string;required
azurerm_application_gateway;private_link_configuration;name;xsd:string;required
azurerm_application_gateway;probe;interval;xsd:float;required
azurerm_application_gateway;probe;name;xsd:string;required
azurerm_application_gateway;probe;path;xsd:string;required
azurerm_application_gateway;probe;protocol;xsd:string;required
azurerm_application_gateway;probe;timeout;xsd:float;required
azurerm_application_gateway;probe;unhealthy_threshold;xsd:float;required
azurerm_application_gateway;redirect_configuration;name;xsd:string;required
azurerm_application_gateway;redirect_configuration;redirect_type;xsd:string;required
azurerm_application_gateway;request_routing_rule;http_listener_name;xsd:string;required
azurerm_application_gateway;request_routing_rule;name;xsd:string;required
azurerm_application_gateway;request_routing_rule;rule_type;xsd:string;required
azurerm_application_gateway;rewrite_rule_set;name;xsd:string;required
azurerm_application_gateway;sku;name;xsd:string;required
azurerm_application_gateway;sku;tier;xsd:string;required
azurerm_application_gateway;ssl_certificate;name;xsd:string;required
azurerm_application_gateway;ssl_profile;name;xsd:string;required
azurerm_application_gateway;trusted_client_certificate;data;xsd:string;required
azurerm_application_gateway;trusted_client_certificate;name;xsd:string;required
azurerm_application_gateway;trusted_root_certificate;name;xsd:string;required
azurerm_application_gateway;url_path_map;name;xsd:string;required
azurerm_application_gateway;waf_configuration;enabled;xsd:boolean;required
azurerm_application_gateway;waf_configuration;firewall_mode;xsd:string;required
azurerm_application_gateway;waf_configuration;rule_set_version;xsd:string;required
azurerm_application_insights_standard_web_test;request;url;xsd:string;required
azurerm_application_insights_workbook;identity;type;xsd:string;required
azurerm_application_insights_workbook_template;galleries;category;xsd:string;required
azurerm_application_insights_workbook_template;galleries;name;xsd:string;required
azurerm_arc_kubernetes_cluster;identity;type;xsd:string;required
azurerm_arc_kubernetes_cluster_extension;identity;type;xsd:string;required
azurerm_automation_account;encryption;key_vault_key_id;xsd:string;required
azurerm_automation_account;identity;type;xsd:string;required
azurerm_automation_connection_type;field;name;xsd:string;required
azurerm_automation_connection_type;field;type;xsd:string;required
azurerm_automation_module;module_link;uri;xsd:string;required
azurerm_automation_runbook;publish_content_link;uri;xsd:string;required
azurerm_automation_schedule;monthly_occurrence;day;xsd:string;required
azurerm_automation_schedule;monthly_occurrence;occurrence;xsd:float;required
azurerm_automation_source_control;security;token;xsd:string;required
azurerm_automation_source_control;security;token_type;xsd:string;required
azurerm_backup_policy_file_share;backup;frequency;xsd:string;required
azurerm_backup_policy_file_share;backup;time;xsd:string;required
azurerm_backup_policy_file_share;retention_daily;count;xsd:float;required
azurerm_backup_policy_file_share;retention_monthly;count;xsd:float;required
azurerm_backup_policy_file_share;retention_monthly;weekdays;rdf:list;required
azurerm_backup_policy_file_share;retention_monthly;weeks;rdf:list;required
azurerm_backup_policy_file_share;retention_weekly;count;xsd:float;required
